,X,VL_name,Map_name,Convert_name,name_same
1811,3341,Garuva,Garuva,Garuva,TRUE
1812,4979,Gaspar,Gaspar,Gaspar,TRUE
1813,4562,Gastão Vidigal,Gastão Vidigal,Gastão Vidigal,TRUE
1814,1894,Gaúcha Do Norte,Gaúcha Do Norte,Gaúcha Do Norte,TRUE
1815,3342,Gaurama,Gaurama,Gaurama,TRUE
1816,751,Gavião,Gavião,Gavião,TRUE
1817,4563,Gavião Peixoto,Gavião Peixoto,Gavião Peixoto,TRUE
1818,3887,Geminiano,Geminiano,Geminiano,TRUE
1819,1714,General Câmara,General Câmara,General Câmara,TRUE
1820,3343,General Carneiro,General Carneiro,General Carneiro,TRUE
1821,948,General Maynard,General Maynard,General Maynard,TRUE
1822,4564,General Salgado,General Salgado,General Salgado,TRUE
1823,1895,General Sampaio,General Sampaio,General Sampaio,TRUE
1824,3344,Gentil,Gentil,Gentil,TRUE
1825,4565,Gentio Do Ouro,Gentio Do Ouro,Gentio Do Ouro,TRUE
1826,752,Getulina,Getulina,Getulina,TRUE
1827,1628,Getúlio Vargas,Getúlio Vargas,Getúlio Vargas,TRUE
1828,4566,Gilbués,Gilbués,Gilbués,TRUE
1829,2460,Girau Do Ponciano,Girau Do Ponciano,Girau Do Ponciano,TRUE
1830,3345,Giruá,Giruá,Giruá,TRUE
1831,1896,Glaucilândia,Glaucilândia,Glaucilândia,TRUE
1832,4980,Glicério,Glicério,Glicério,TRUE
1833,4896,Glória,Glória,Glória,TRUE
1835,4567,Glória De Dourados,Glória De Dourados,Glória De Dourados,TRUE
1836,522,Glória Do Goitá,Glória Do Goitá,Glória Do Goitá,TRUE
1837,3888,Glorinha,Glorinha,Glorinha,TRUE
1838,2461,Godofredo Viana,Godofredo Viana,Godofredo Viana,TRUE
1839,1495,Godoy Moreira,Godoy Moreira,Godoy Moreira,TRUE
1840,2462,Goiabeira,Goiabeira,Goiabeira,TRUE
1841,5155,Goiana,Goiana,Goiana,TRUE
1842,5156,Goianá,Goianá,Goianá,TRUE
1843,5157,Goianápolis,Goianápolis,Goianápolis,TRUE
1844,202,Goiandira,Goiandira,Goiandira,TRUE
1845,5158,Goianésia,Goianésia,Goianésia,TRUE
1846,1111,Goianésia Do Pará,Goianésia Do Pará,Goianésia Do Pará,TRUE
1847,5159,Goiânia,Goiânia,Goiânia,TRUE
1848,366,Goianinha,Goianinha,Goianinha,TRUE
1849,5160,Goianira,Goianira,Goianira,TRUE
1850,367,Goianorte,Goianorte,Goianorte,TRUE
1851,5161,Goiás,Goiás,Goiás,TRUE
1852,3889,Goiatins,Goiatins,Goiatins,TRUE
1853,3890,Goiatuba,Goiatuba,Goiatuba,TRUE
1854,2463,Goioerê,Goioerê,Goioerê,TRUE
1855,523,Goioxim,Goioxim,Goioxim,TRUE
1856,1897,Gonçalves,Gonçalves,Gonçalves,TRUE
1857,2464,Gonçalves Dias,Gonçalves Dias,Gonçalves Dias,TRUE
1858,2465,Gongogi,Gongogi,Gongogi,TRUE
1859,5162,Gonzaga,Gonzaga,Gonzaga,TRUE
1860,524,Gouveia,Gouveia,Gouveia,TRUE
1861,4226,Gouvelândia,Gouvelândia,Gouvelândia,TRUE
1862,1112,Governador Archer,Governador Archer,Governador Archer,TRUE
1863,525,Governador Celso Ramos,Governador Celso Ramos,Governador Celso Ramos,TRUE
1864,526,Governador Dix-Sept Rosado,Governador Dix-Sept Rosado,Governador Dix-Sept Rosado,TRUE
1865,20,Governador Edison Lobão,Governador Edison Lobão,Governador Edison Lobão,TRUE
1866,3018,Governador Eugênio Barros,Governador Eugênio Barros,Governador Eugênio Barros,TRUE
1867,527,Governador Jorge Teixeira,Governador Jorge Teixeira,Governador Jorge Teixeira,TRUE
1868,1898,Governador Lindenberg,Governador Lindenberg,Governador Lindenberg,TRUE
1869,528,Governador Luiz Rocha,Governador Luiz Rocha,Governador Luiz Rocha,TRUE
1870,529,Governador Mangabeira,Governador Mangabeira,Governador Mangabeira,TRUE
1871,2466,Governador Newton Bello,Governador Newton Bello,Governador Newton Bello,TRUE
1872,949,Governador Nunes Freire,Governador Nunes Freire,Governador Nunes Freire,TRUE
1873,530,Governador Valadares,Governador Valadares,Governador Valadares,TRUE
1874,1715,Graça,Graça,Graça,TRUE
1875,531,Graça Aranha,Graça Aranha,Graça Aranha,TRUE
1876,4568,Gracho Cardoso,Gracho Cardoso,Gracho Cardoso,TRUE
1877,4569,Grajaú,Grajaú,Grajaú,TRUE
1878,4570,Gramado,Gramado,Gramado,TRUE
1879,3891,Gramado Dos Loureiros,Gramado Dos Loureiros,Gramado Dos Loureiros,TRUE
1880,1496,Gramado Xavier,Gramado Xavier,Gramado Xavier,TRUE
1881,950,Grandes Rios,Grandes Rios,Grandes Rios,TRUE
1882,951,Granito,Granito,Granito,TRUE
1883,2467,Granja,Granja,Granja,TRUE
1884,4227,Granjeiro,Granjeiro,Granjeiro,TRUE
1885,1497,Grão Mogol,Grão Mogol,Grão Mogol,TRUE
1886,4571,Grão Pará,Grão Pará,Grão Pará,TRUE
1887,4228,Gravatá,Gravatá,Gravatá,TRUE
1888,952,Gravataí,Gravataí,Gravataí,TRUE
1889,1113,Gravatal,Gravatal,Gravatal,TRUE
1890,2468,Groaíras,Groaíras,Groaíras,TRUE
1891,4572,Grossos,Grossos,Grossos,TRUE
1892,4229,Grupiara,Grupiara,Grupiara,TRUE
1893,3019,Guabiju,Guabiju,Guabiju,TRUE
1894,753,Guabiruba,Guabiruba,Guabiruba,TRUE
1895,4573,Guaçuí,Guaçuí,Guaçuí,TRUE
1896,3346,Guadalupe,Guadalupe,Guadalupe,TRUE
1897,3347,Guaíba,Guaíba,Guaíba,TRUE
1898,3348,Guaiçara,Guaiçara,Guaiçara,TRUE
1899,3892,Guaimbê,Guaimbê,Guaimbê,TRUE
1900,953,Guaíra,Guaíra,Guaíra,TRUE
1901,99,Guairaçá,Guairaçá,Guairaçá,TRUE
1902,21,Guaiúba,Guaiúba,Guaiúba,TRUE
1903,1899,Guajará,Guajará,Guajará,TRUE
1904,1114,Guajará-Mirim,Guajará-Mirim,Guajará-Mirim,TRUE
1905,3893,Guajeru,Guajeru,Guajeru,TRUE
1906,1900,Guamaré,Guamaré,Guamaré,TRUE
1907,2469,Guamiranga,Guamiranga,Guamiranga,TRUE
1908,2470,Guanambi,Guanambi,Guanambi,TRUE
1909,3349,Guanhães,Guanhães,Guanhães,TRUE
1910,3350,Guapé,Guapé,Guapé,TRUE
1911,3092,Guapiaçu,Guapiaçu,Guapiaçu,TRUE
1912,3894,Guapiara,Guapiara,Guapiara,TRUE
1913,5163,Guapimirim,Guapimirim,Guapimirim,TRUE
1914,4574,Guapirama,Guapirama,Guapirama,TRUE
1915,3895,Guapó,Guapó,Guapó,TRUE
1916,3351,Guaporé,Guaporé,Guaporé,TRUE
1917,1305,Guaporema,Guaporema,Guaporema,TRUE
1918,3352,Guará,Guará,Guará,TRUE
1919,3353,Guarabira,Guarabira,Guarabira,TRUE
1920,2471,Guaraçaí,Guaraçaí,Guaraçaí,TRUE
1921,954,Guaraci,Guaraci,Guaraci,TRUE
1922,2472,Guaraciaba,Guaraciaba,Guaraciaba,TRUE
1923,368,Guaraciaba Do Norte,Guaraciaba Do Norte,Guaraciaba Do Norte,TRUE
1924,5164,Guaraciama,Guaraciama,Guaraciama,TRUE
1925,955,Guaraí,Guaraí,Guaraí,TRUE
1926,4230,Guaraíta,Guaraíta,Guaraíta,TRUE
1927,2473,Guaramiranga,Guaramiranga,Guaramiranga,TRUE
1928,2474,Guaramirim,Guaramirim,Guaramirim,TRUE
1929,3354,Guaranésia,Guaranésia,Guaranésia,TRUE
1930,4575,Guarani,Guarani,Guarani,TRUE
1932,3896,Guarani Das Missões,Guarani Das Missões,Guarani Das Missões,TRUE
1933,3355,Guarani De Goiás,Guarani De Goiás,Guarani De Goiás,TRUE
1934,4981,Guaraniaçu,Guaraniaçu,Guaraniaçu,TRUE
1935,3020,Guarantã,Guarantã,Guarantã,TRUE
1936,3897,Guarantã Do Norte,Guarantã Do Norte,Guarantã Do Norte,TRUE
1937,3898,Guarapari,Guarapari,Guarapari,TRUE
1938,2475,Guarapuava,Guarapuava,Guarapuava,TRUE
1939,3356,Guaraqueçaba,Guaraqueçaba,Guaraqueçaba,TRUE
1940,3357,Guarará,Guarará,Guarará,TRUE
1941,1901,Guararapes,Guararapes,Guararapes,TRUE
1942,3358,Guararema,Guararema,Guararema,TRUE
1943,3899,Guaratinga,Guaratinga,Guaratinga,TRUE
1944,2476,Guaratinguetá,Guaratinguetá,Guaratinguetá,TRUE
1945,3359,Guaratuba,Guaratuba,Guaratuba,TRUE
1946,3360,Guarda-Mor,Guarda-Mor,Guarda-Mor,TRUE
1947,754,Guareí,Guareí,Guareí,TRUE
1948,5166,Guariba,Guariba,Guariba,TRUE
1949,3361,Guaribas,Guaribas,Guaribas,TRUE
1950,4231,Guarinos,Guarinos,Guarinos,TRUE
1951,3362,Guarujá,Guarujá,Guarujá,TRUE
1952,4232,Guarujá Do Sul,Guarujá Do Sul,Guarujá Do Sul,TRUE
1953,3363,Guarulhos,Guarulhos,Guarulhos,TRUE
1954,2477,Guatambú,Guatambú,Guatambú,TRUE
1955,4897,Guatapará,Guatapará,Guatapará,TRUE
1956,2478,Guaxupé,Guaxupé,Guaxupé,TRUE
1957,532,Guia Lopes Da Laguna,Guia Lopes Da Laguna,Guia Lopes Da Laguna,TRUE
1958,2479,Guidoval,Guidoval,Guidoval,TRUE
1959,4982,Guimarães,Guimarães,Guimarães,TRUE
1960,2480,Guimarânia,Guimarânia,Guimarânia,TRUE
1961,2481,Guiratinga,Guiratinga,Guiratinga,TRUE
1962,1306,Guiricema,Guiricema,Guiricema,TRUE
1963,1307,Gurinhatã,Gurinhatã,Gurinhatã,TRUE
1964,203,Gurinhém,Gurinhém,Gurinhém,TRUE
1965,369,Gurjão,Gurjão,Gurjão,TRUE
1966,3364,Gurupá,Gurupá,Gurupá,TRUE
1967,4576,Gurupi,Gurupi,Gurupi,TRUE
1968,5167,Guzolândia,Guzolândia,Guzolândia,TRUE
1969,2482,Harmonia,Harmonia,Harmonia,TRUE
1970,1902,Heitoraí,Heitoraí,Heitoraí,TRUE
1971,3365,Heliodora,Heliodora,Heliodora,TRUE
1972,4577,Heliópolis,Heliópolis,Heliópolis,TRUE
1973,4233,Herculândia,Herculândia,Herculândia,TRUE
1974,4578,Herval,Herval,Herval,TRUE
1976,5168,Herveiras,Herveiras,Herveiras,TRUE
1977,3366,Hidrolândia,Hidrolândia,Hidrolândia,TRUE
1978,3900,Hidrolina,Hidrolina,Hidrolina,TRUE
1979,957,Holambra,Holambra,Holambra,TRUE
1980,4579,Honório Serpa,Honório Serpa,Honório Serpa,TRUE
1981,3367,Horizonte,Horizonte,Horizonte,TRUE
1982,755,Horizontina,Horizontina,Horizontina,TRUE
1983,4580,Hortolândia,Hortolândia,Hortolândia,TRUE
1984,100,Hugo Napoleão,Hugo Napoleão,Hugo Napoleão,TRUE
1985,533,Hulha Negra,Hulha Negra,Hulha Negra,TRUE
1986,3368,Humaitá,Humaitá,Humaitá,TRUE
1987,5169,Humberto De Campos,Humberto De Campos,Humberto De Campos,TRUE
1988,3369,Iacanga,Iacanga,Iacanga,TRUE
1989,1903,Iaciara,Iaciara,Iaciara,TRUE
1990,2483,Iacri,Iacri,Iacri,TRUE
1991,3370,Iaçu,Iaçu,Iaçu,TRUE
1992,1498,Iapu,Iapu,Iapu,TRUE
1993,3901,Iaras,Iaras,Iaras,TRUE
1994,4581,Iati,Iati,Iati,TRUE
1995,958,Ibaiti,Ibaiti,Ibaiti,TRUE
1996,3371,Ibarama,Ibarama,Ibarama,TRUE
1997,1629,Ibaretama,Ibaretama,Ibaretama,TRUE
1998,3021,Ibaté,Ibaté,Ibaté,TRUE
1999,3902,Ibateguara,Ibateguara,Ibateguara,TRUE
2000,2484,Ibatiba,Ibatiba,Ibatiba,TRUE
2001,2485,Ibema,Ibema,Ibema,TRUE
2002,4582,Ibertioga,Ibertioga,Ibertioga,TRUE
2003,2486,Ibiá,Ibiá,Ibiá,TRUE
2004,4234,Ibiaçá,Ibiaçá,Ibiaçá,TRUE
2005,959,Ibiaí,Ibiaí,Ibiaí,TRUE
2006,1308,Ibiam,Ibiam,Ibiam,TRUE
2007,1904,Ibiapina,Ibiapina,Ibiapina,TRUE
2008,1905,Ibiara,Ibiara,Ibiara,TRUE
2009,4235,Ibiassucê,Ibiassucê,Ibiassucê,TRUE
2010,1906,Ibicaraí,Ibicaraí,Ibicaraí,TRUE
2011,1907,Ibicaré,Ibicaré,Ibicaré,TRUE
2012,960,Ibicoara,Ibicoara,Ibicoara,TRUE
2013,1499,Ibicuí,Ibicuí,Ibicuí,TRUE
2014,1908,Ibicuitinga,Ibicuitinga,Ibicuitinga,TRUE
2015,1909,Ibimirim,Ibimirim,Ibimirim,TRUE
2016,3903,Ibipeba,Ibipeba,Ibipeba,TRUE
2017,1910,Ibipitanga,Ibipitanga,Ibipitanga,TRUE
2018,3372,Ibiporã,Ibiporã,Ibiporã,TRUE
2019,2487,Ibiquera,Ibiquera,Ibiquera,TRUE
2020,2488,Ibirá,Ibirá,Ibirá,TRUE
2021,3022,Ibiracatu,Ibiracatu,Ibiracatu,TRUE
2022,4583,Ibiraci,Ibiraci,Ibiraci,TRUE
2023,1500,Ibiraçu,Ibiraçu,Ibiraçu,TRUE
2024,4236,Ibiraiaras,Ibiraiaras,Ibiraiaras,TRUE
2025,1911,Ibirajuba,Ibirajuba,Ibirajuba,TRUE
2026,1912,Ibirama,Ibirama,Ibirama,TRUE
2027,4584,Ibirapitanga,Ibirapitanga,Ibirapitanga,TRUE
2028,3373,Ibirapuã,Ibirapuã,Ibirapuã,TRUE
2029,1913,Ibirapuitã,Ibirapuitã,Ibirapuitã,TRUE
2030,2489,Ibirarema,Ibirarema,Ibirarema,TRUE
2031,4585,Ibirataia,Ibirataia,Ibirataia,TRUE
2032,1914,Ibirité,Ibirité,Ibirité,TRUE
2033,3374,Ibirubá,Ibirubá,Ibirubá,TRUE
2034,3023,Ibitiara,Ibitiara,Ibitiara,TRUE
2035,1915,Ibitinga,Ibitinga,Ibitinga,TRUE
2036,2490,Ibitirama,Ibitirama,Ibitirama,TRUE
2037,2491,Ibititá,Ibititá,Ibititá,TRUE
2038,3375,Ibitiúra De Minas,Ibitiúra De Minas,Ibitiúra De Minas,TRUE
2039,1916,Ibituruna,Ibituruna,Ibituruna,TRUE
2040,961,Ibiúna,Ibiúna,Ibiúna,TRUE
2041,4237,Ibotirama,Ibotirama,Ibotirama,TRUE
2042,2492,Icapuí,Icapuí,Icapuí,TRUE
2043,3904,Içara,Içara,Içara,TRUE
2044,534,Icaraí De Minas,Icaraí De Minas,Icaraí De Minas,TRUE
2045,3376,Icaraíma,Icaraíma,Icaraíma,TRUE
2046,1917,Icatu,Icatu,Icatu,TRUE
2047,962,Icém,Icém,Icém,TRUE
2048,3024,Ichu,Ichu,Ichu,TRUE
2049,1115,Icó,Icó,Icó,TRUE
2050,3377,Iconha,Iconha,Iconha,TRUE
2051,1630,Ielmo Marinho,Ielmo Marinho,Ielmo Marinho,TRUE
2052,1918,Iepê,Iepê,Iepê,TRUE
2053,3378,Igaci,Igaci,Igaci,TRUE
2054,1309,Igaporã,Igaporã,Igaporã,TRUE
2055,3379,Igaraçu Do Tietê,Igaraçu Do Tietê,Igaraçu Do Tietê,TRUE
2056,2493,Igaracy,Igaracy,Igaracy,TRUE
2057,535,Igarapava,Igarapava,Igarapava,TRUE
2058,536,Igarapé,Igarapé,Igarapé,TRUE
2059,204,Igarapé Do Meio,Igarapé Do Meio,Igarapé Do Meio,TRUE
2060,205,Igarapé Grande,Igarapé Grande,Igarapé Grande,TRUE
2061,1501,Igarapé-Açu,Igarapé-Açu,Igarapé-Açu,TRUE
2062,3380,Igarapé-Miri,Igarapé-Miri,Igarapé-Miri,TRUE
2063,2494,Igarassu,Igarassu,Igarassu,TRUE
2064,1919,Igaratá,Igaratá,Igaratá,TRUE
2065,1631,Igaratinga,Igaratinga,Igaratinga,TRUE
2066,4586,Igrapiúna,Igrapiúna,Igrapiúna,TRUE
2067,3093,Igreja Nova,Igreja Nova,Igreja Nova,TRUE
2068,1920,Igrejinha,Igrejinha,Igrejinha,TRUE
2069,3381,Iguaba Grande,Iguaba Grande,Iguaba Grande,TRUE
2070,3905,Iguaí,Iguaí,Iguaí,TRUE
2071,1502,Iguape,Iguape,Iguape,TRUE
2072,2495,Iguaraçu,Iguaraçu,Iguaraçu,TRUE
2073,4898,Iguaracy,Iguaracy,Iguaracy,TRUE
2074,963,Iguatama,Iguatama,Iguatama,TRUE
2075,2496,Iguatemi,Iguatemi,Iguatemi,TRUE
2076,4587,Iguatu,Iguatu,Iguatu,TRUE
2077,3382,Ijaci,Ijaci,Ijaci,TRUE
2078,1716,Ijuí,Ijuí,Ijuí,TRUE
2079,1503,Ilha Comprida,Ilha Comprida,Ilha Comprida,TRUE
2080,756,Ilha Das Flores,Ilha Das Flores,Ilha Das Flores,TRUE
2081,3383,Ilha De Itamaracá,Ilha De Itamaracá,Ilha De Itamaracá,TRUE
2082,3384,Ilha Grande,Ilha Grande,Ilha Grande,TRUE
2083,1921,Ilha Solteira,Ilha Solteira,Ilha Solteira,TRUE
2084,4238,Ilhabela,Ilhabela,Ilhabela,TRUE
2085,2497,Ilhéus,Ilhéus,Ilhéus,TRUE
2086,4588,Ilhota,Ilhota,Ilhota,TRUE
2087,1310,Ilicínea,Ilicínea,Ilicínea,TRUE
2088,4239,Ilópolis,Ilópolis,Ilópolis,TRUE
2089,3906,Imaculada,Imaculada,Imaculada,TRUE
2090,4589,Imaruí,Imaruí,Imaruí,TRUE
2091,2498,Imbaú,Imbaú,Imbaú,TRUE
2092,4240,Imbé,Imbé,Imbé,TRUE
2093,3907,Imbé De Minas,Imbé De Minas,Imbé De Minas,TRUE
2094,4241,Imbituba,Imbituba,Imbituba,TRUE
2095,4590,Imbituva,Imbituva,Imbituva,TRUE
2096,537,Imbuia,Imbuia,Imbuia,TRUE
2097,3908,Imigrante,Imigrante,Imigrante,TRUE
2098,5170,Imperatriz,Imperatriz,Imperatriz,TRUE
2099,1504,Inácio Martins,Inácio Martins,Inácio Martins,TRUE
2100,2499,Inaciolândia,Inaciolândia,Inaciolândia,TRUE
2101,2500,Inajá,Inajá,Inajá,TRUE
2102,4242,Inconfidentes,Inconfidentes,Inconfidentes,TRUE
2103,3385,Indaiabira,Indaiabira,Indaiabira,TRUE
2104,964,Indaial,Indaial,Indaial,TRUE
2105,3386,Indaiatuba,Indaiatuba,Indaiatuba,TRUE
2106,2501,Independência,Independência,Independência,TRUE
2107,3387,Indiana,Indiana,Indiana,TRUE
2108,5171,Indianópolis,Indianópolis,Indianópolis,TRUE
2109,1717,Indiaporã,Indiaporã,Indiaporã,TRUE
2110,4983,Indiara,Indiara,Indiara,TRUE
2111,1311,Indiaroba,Indiaroba,Indiaroba,TRUE
2112,2502,Indiavaí,Indiavaí,Indiavaí,TRUE
2113,1505,Ingá,Ingá,Ingá,TRUE
2114,4591,Ingaí,Ingaí,Ingaí,TRUE
2115,1922,Ingazeira,Ingazeira,Ingazeira,TRUE
2116,206,Inhacorá,Inhacorá,Inhacorá,TRUE
2117,1632,Inhambupe,Inhambupe,Inhambupe,TRUE
2118,2503,Inhangapi,Inhangapi,Inhangapi,TRUE
2119,2504,Inhapi,Inhapi,Inhapi,TRUE
2120,757,Inhapim,Inhapim,Inhapim,TRUE
2121,5172,Inhaúma,Inhaúma,Inhaúma,TRUE
2122,2505,Inhuma,Inhuma,Inhuma,TRUE
2123,4899,Inhumas,Inhumas,Inhumas,TRUE
2124,3388,Inimutaba,Inimutaba,Inimutaba,TRUE
2125,4243,Inocência,Inocência,Inocência,TRUE
2126,2506,Inúbia Paulista,Inúbia Paulista,Inúbia Paulista,TRUE
2127,5173,Iomerê,Iomerê,Iomerê,TRUE
2128,2507,Ipaba,Ipaba,Ipaba,TRUE
2129,1116,Ipameri,Ipameri,Ipameri,TRUE
2130,965,Ipanema,Ipanema,Ipanema,TRUE
2131,2508,Ipanguaçu,Ipanguaçu,Ipanguaçu,TRUE
2132,966,Ipaporanga,Ipaporanga,Ipaporanga,TRUE
2133,3389,Ipatinga,Ipatinga,Ipatinga,TRUE
2134,4592,Ipaumirim,Ipaumirim,Ipaumirim,TRUE
2135,1923,Ipaussu,Ipaussu,Ipaussu,TRUE
2136,3390,Ipê,Ipê,Ipê,TRUE
2137,3391,Ipecaetá,Ipecaetá,Ipecaetá,TRUE
2138,2509,Iperó,Iperó,Iperó,TRUE
2139,1924,Ipeúna,Ipeúna,Ipeúna,TRUE
2140,3392,Ipiaçu,Ipiaçu,Ipiaçu,TRUE
2141,4244,Ipiaú,Ipiaú,Ipiaú,TRUE
2142,1925,Ipiguá,Ipiguá,Ipiguá,TRUE
2143,3909,Ipira,Ipira,Ipira,TRUE
2144,5174,Ipirá,Ipirá,Ipirá,TRUE
2145,4984,Ipiranga,Ipiranga,Ipiranga,TRUE
2146,758,Ipiranga De Goiás,Ipiranga De Goiás,Ipiranga De Goiás,TRUE
2147,4593,Ipiranga Do Norte,Ipiranga Do Norte,Ipiranga Do Norte,TRUE
2148,101,Ipiranga Do Piauí,Ipiranga Do Piauí,Ipiranga Do Piauí,TRUE
2149,207,Ipiranga Do Sul,Ipiranga Do Sul,Ipiranga Do Sul,TRUE
2150,1506,Ipixuna,Ipixuna,Ipixuna,TRUE
2151,5175,Ipixuna Do Pará,Ipixuna Do Pará,Ipixuna Do Pará,TRUE
2152,3910,Ipojuca,Ipojuca,Ipojuca,TRUE
2153,4245,Iporá,Iporá,Iporá,TRUE
2154,3393,Iporã,Iporã,Iporã,TRUE
2155,967,Iporã Do Oeste,Iporã Do Oeste,Iporã Do Oeste,TRUE
2156,3394,Iporanga,Iporanga,Iporanga,TRUE
2157,4246,Ipu,Ipu,Ipu,TRUE
2158,1507,Ipuã,Ipuã,Ipuã,TRUE
2159,1117,Ipuaçu,Ipuaçu,Ipuaçu,TRUE
2160,370,Ipubi,Ipubi,Ipubi,TRUE
2161,2510,Ipueira,Ipueira,Ipueira,TRUE
2162,4247,Ipueiras,Ipueiras,Ipueiras,TRUE
2163,1926,Ipuiúna,Ipuiúna,Ipuiúna,TRUE
2164,144,Ipumirim,Ipumirim,Ipumirim,TRUE
2165,3911,Ipupiara,Ipupiara,Ipupiara,TRUE
2166,3395,Iracema,Iracema,Iracema,TRUE
2167,4248,Iracema Do Oeste,Iracema Do Oeste,Iracema Do Oeste,TRUE
2168,4594,Iracemápolis,Iracemápolis,Iracemápolis,TRUE
2169,2511,Iraceminha,Iraceminha,Iraceminha,TRUE
2170,1927,Iraí,Iraí,Iraí,TRUE
2171,1928,Iraí De Minas,Iraí De Minas,Iraí De Minas,TRUE
2172,102,Irajuba,Irajuba,Irajuba,TRUE
2173,4249,Iramaia,Iramaia,Iramaia,TRUE
2174,3396,Iranduba,Iranduba,Iranduba,TRUE
2175,3397,Irani,Irani,Irani,TRUE
2176,1929,Irapuã,Irapuã,Irapuã,TRUE
2177,1930,Irapuru,Irapuru,Irapuru,TRUE
2178,3912,Iraquara,Iraquara,Iraquara,TRUE
2179,968,Irará,Irará,Irará,TRUE
2180,1931,Irati,Irati,Irati,TRUE
2181,3913,Irauçuba,Irauçuba,Irauçuba,TRUE
2182,4250,Irecê,Irecê,Irecê,TRUE
2183,208,Iretama,Iretama,Iretama,TRUE
2184,3025,Irineópolis,Irineópolis,Irineópolis,TRUE
2185,759,Irituia,Irituia,Irituia,TRUE
2186,5176,Irupi,Irupi,Irupi,TRUE
2187,4251,Isaías Coelho,Isaías Coelho,Isaías Coelho,TRUE
2188,4595,Israelândia,Israelândia,Israelândia,TRUE
2189,1312,Itá,Itá,Itá,TRUE
2190,1718,Itaara,Itaara,Itaara,TRUE
2191,1932,Itabaiana,Itabaiana,Itabaiana,TRUE
2192,3398,Itabaianinha,Itabaianinha,Itabaianinha,TRUE
2193,1933,Itabela,Itabela,Itabela,TRUE
2194,5177,Itaberá,Itaberá,Itaberá,TRUE
2195,1719,Itaberaba,Itaberaba,Itaberaba,TRUE
2196,2512,Itaberaí,Itaberaí,Itaberaí,TRUE
2197,2513,Itabi,Itabi,Itabi,TRUE
2198,2514,Itabira,Itabira,Itabira,TRUE
2199,3094,Itabirinha,Itabirinha,Itabirinha,TRUE
2200,1934,Itabirito,Itabirito,Itabirito,TRUE
2201,371,Itaboraí,Itaboraí,Itaboraí,TRUE
2202,2515,Itabuna,Itabuna,Itabuna,TRUE
2203,2516,Itacajá,Itacajá,Itacajá,TRUE
2204,1935,Itacambira,Itacambira,Itacambira,TRUE
2205,103,Itacarambi,Itacarambi,Itacarambi,TRUE
2206,1508,Itacaré,Itacaré,Itacaré,TRUE
2207,4596,Itacoatiara,Itacoatiara,Itacoatiara,TRUE
2208,1936,Itacuruba,Itacuruba,Itacuruba,TRUE
2209,1937,Itacurubi,Itacurubi,Itacurubi,TRUE
2210,1938,Itaeté,Itaeté,Itaeté,TRUE
2211,1939,Itagi,Itagi,Itagi,TRUE
2212,3026,Itagibá,Itagibá,Itagibá,TRUE
2213,1940,Itagimirim,Itagimirim,Itagimirim,TRUE
2214,3095,Itaguaçu,Itaguaçu,Itaguaçu,TRUE
2215,3914,Itaguaçu Da Bahia,Itaguaçu Da Bahia,Itaguaçu Da Bahia,TRUE
2216,2517,Itaguaí,Itaguaí,Itaguaí,TRUE
2217,5178,Itaguajé,Itaguajé,Itaguajé,TRUE
2218,5179,Itaguara,Itaguara,Itaguara,TRUE
2219,372,Itaguari,Itaguari,Itaguari,TRUE
2220,3399,Itaguaru,Itaguaru,Itaguaru,TRUE
2221,1509,Itaguatins,Itaguatins,Itaguatins,TRUE
2222,969,Itaí,Itaí,Itaí,TRUE
2223,760,Itaíba,Itaíba,Itaíba,TRUE
2224,4252,Itaiçaba,Itaiçaba,Itaiçaba,TRUE
2225,538,Itainópolis,Itainópolis,Itainópolis,TRUE
2226,2518,Itaiópolis,Itaiópolis,Itaiópolis,TRUE
2227,3915,Itaipava Do Grajaú,Itaipava Do Grajaú,Itaipava Do Grajaú,TRUE
2228,970,Itaipé,Itaipé,Itaipé,TRUE
2229,209,Itaipulândia,Itaipulândia,Itaipulândia,TRUE
2230,1118,Itaitinga,Itaitinga,Itaitinga,TRUE
2231,4253,Itaituba,Itaituba,Itaituba,TRUE
2232,3400,Itajá,Itajá,Itajá,TRUE
2233,3401,Itajaí,Itajaí,Itajaí,TRUE
2234,1941,Itajobi,Itajobi,Itajobi,TRUE
2235,2519,Itaju,Itaju,Itaju,TRUE
2236,1942,Itaju Do Colônia,Itaju Do Colônia,Itaju Do Colônia,TRUE
2237,3096,Itajubá,Itajubá,Itajubá,TRUE
2238,1943,Itajuípe,Itajuípe,Itajuípe,TRUE
2239,2520,Italva,Italva,Italva,TRUE
2240,104,Itamaraju,Itamaraju,Itamaraju,TRUE
2241,2521,Itamarandiba,Itamarandiba,Itamarandiba,TRUE
2242,1944,Itamarati,Itamarati,Itamarati,TRUE
2243,2522,Itamarati De Minas,Itamarati De Minas,Itamarati De Minas,TRUE
2244,3916,Itamari,Itamari,Itamari,TRUE
2245,1510,Itambacuri,Itambacuri,Itambacuri,TRUE
2246,2523,Itambaracá,Itambaracá,Itambaracá,TRUE
2247,2524,Itambé,Itambé,Itambé,TRUE
2248,2525,Itambé Do Mato Dentro,Itambé Do Mato Dentro,Itambé Do Mato Dentro,TRUE
2249,1945,Itamogi,Itamogi,Itamogi,TRUE
2250,3402,Itamonte,Itamonte,Itamonte,TRUE
2251,2526,Itanagra,Itanagra,Itanagra,TRUE
